Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
1018,19879,Kemoko Turay,IND,DE,4,0,0,0,0,0,0,0,0,1.5,0,1,0,4.6,18.2
1019,16728,Dontrelle Inman,IND,WR,7,0,0,0,0,0,12,181,0,0,0,0,0,2.6,18.1
1020,21108,Sione Takitaki,CLE,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18
1020,16861,Angelo Blackson,HOU,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18
1022,19763,Josh Rosen,MIA,QB,6,567,1,5,13,0,0,0,0,0,0,0,0,3,17.98
1023,19929,Marquis Haynes Sr.,CAR,DE,11,0,0,0,0,0,0,0,0,1,0,0,1,1.6,17.65
1024,19927,Anthony Averett,BAL,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.9,17.5
1024,21142,Olamide Zaccheaus,ATL,WR,10,0,0,0,0,0,3,115,1,0,0,0,1,1.8,17.5
1024,20811,Amani Hooker,TEN,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17.5
1024,20164,Holton Hill,MIN,CB,6,0,0,0,0,0,0,0,0,0,0,0,1,2.9,17.5
1028,20069,Ryan Izzo,NE,TE,6,0,0,0,0,0,6,114,1,0,0,0,0,2.9,17.4
1028,16853,Jeff Heuerman,DEN,TE,14,0,0,0,0,0,14,114,1,0,0,0,0,1.2,17.4
1030,16798,Devin Smith,DAL,WR,4,0,0,0,0,0,5,113,1,0,0,0,0,4.3,17.3
1030,11756,Benjamin Watson,NE,TE,10,0,0,0,0,0,17,173,0,0,0,0,0,1.7,17.3
1032,16100,Brent Urban,CHI,DE,13,0,0,0,0,0,0,0,0,0,0,0,0,1.3,17
1032,17008,Akeem King,SEA,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,1.3,17
1032,20810,Travis Homer,SEA,RB,16,0,0,0,114,0,11,56,0,0,0,0,1,1.1,17
1032,20045,Jullian Taylor,SF,DT,6,0,0,0,0,0,0,0,0,0,0,0,1,2.8,17
1032,20729,Deionte Thompson,ARI,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17
1032,18162,Tyler Matakevich,PIT,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17
1032,17993,Adam Gotsis,DEN,DE,9,0,0,0,0,0,0,0,0,0,0,0,0,1.9,17
1032,15204,Akeem Spence,JAX,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17
1032,19373,Devaroe Lawrence,CLE,DT,9,0,0,0,0,0,0,0,0,0,1,0,1,1.9,17
1032,20233,Jacob Tuioti-Mariner,ATL,OLB,8,0,0,0,0,0,0,0,0,0,0,1,0,2.1,17
1042,16954,Nick O'Leary,JAX,TE,12,0,0,0,0,0,13,109,1,0,0,0,0,1.4,16.9
1042,16116,AJ McCarron,HOU,QB,2,225,0,1,39,1,0,0,0,0,0,0,0,8.4,16.9
1044,16797,T.J. Yeldon,BUF,RB,6,0,0,0,63,0,13,124,0,0,0,0,0,2.8,16.7
1044,18689,Branden Jackson,SEA,DE,15,0,0,0,0,0,0,0,0,2,0,0,0,1.1,16.7
1044,16972,Anthony Chickillo,PIT,OLB,11,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,16.7
1047,13320,Cam Newton,CAR,QB,2,572,0,1,-2,0,0,0,0,0,0,0,0,8.3,16.68
1048,18019,Nick Vannett,PIT,TE,16,0,0,0,0,0,17,166,0,0,0,0,0,1,16.6
1049,20050,Chris Lammons,MIA,SS,11,0,0,0,0,0,0,0,0,0,1,0,0,1.5,16.5
1049,20330,John Atkins,DET,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,1.4,16.5
1051,21535,Isaiah Mack,TEN,DT,13,0,0,0,0,0,0,0,0,1.5,0,0,1,1.3,16.45
1051,20411,Frankie Luvu,NYJ,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,1.3,16.45
1053,20776,Carl Granderson,NO,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,2,16.4
1054,21344,Hale Hentges,WAS,TE,11,0,0,0,0,0,8,103,1,0,0,0,0,1.5,16.3
1055,19491,Robert Tonyan,GB,TE,11,0,0,0,0,0,10,100,1,0,0,0,0,1.5,16
1055,14257,Robert Griffin III,BAL,QB,7,225,1,2,70,0,0,0,0,0,0,0,0,2.3,16
1055,19071,Tanner Vallejo,ARI,ILB,11,0,0,0,0,0,0,0,0,1,0,1,0,1.5,16
1055,16236,Cody Parkey,TEN,K,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,16
1059,19896,Arden Key,LV,DE,7,0,0,0,0,0,0,0,0,2,0,0,0,2.3,15.8
1059,20051,Zach Sieler,MIA,DT,7,0,0,0,0,0,0,0,0,1,0,0,0,2.3,15.8
1061,21227,Andrew Beck,DEN,TE,16,6,0,0,3,0,9,90,1,0,0,0,0,1,15.54
1062,16297,Phillip Gaines,HOU,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,2.6,15.5
1062,19286,Harvey Langi,NYJ,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5
1062,14922,Margus Hunt,IND,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5
1062,21111,Ugo Amadi,SEA,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5
1062,13860,Vontaze Burfict,LV,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.9,15.5
1062,16825,Jordan Richards,BAL,SS,12,0,0,0,0,0,0,0,0,0,0,0,1,1.3,15.5
1068,12725,Marcell Dareus,JAX,DT,6,0,0,0,0,0,0,0,0,0.5,0,0,0,2.6,15.3
1069,14875,Dion Jordan,LV,DE,7,0,0,0,0,0,0,0,0,2,0,0,0,2.2,15.2
1070,18951,Jordan Willis,NYJ,DE,9,0,0,0,0,0,0,0,0,1,0,1,0,1.7,15.1
1071,18945,Duke Riley,PHI,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.9,15
1071,16903,MyCole Pruitt,TEN,TE,16,0,0,0,0,0,6,90,1,0,0,0,0,0.9,15
1071,21490,Azeez Al-Shaair,SF,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,1,15
1071,16249,Aaron Colvin,WAS,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,2.1,15
1071,20584,Craig James,PHI,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.1,15
1076,14280,Mike Daniels,DET,DT,9,0,0,0,0,0,0,0,0,1,0,0,0,1.6,14.8
1077,18468,Joshua Perkins,PHI,TE,5,0,0,0,0,0,9,87,1,0,0,0,0,2.9,14.7
1078,16876,Ibraheim Campbell,GB,SS,7,0,0,0,0,0,0,0,0,0,0,1,0,2.1,14.5
1078,18070,Wendell Smallwood,WAS,RB,15,0,0,0,81,0,9,64,0,0,0,0,1,1,14.5
1078,18332,Ryan Smith,TB,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.2,14.5
1078,15380,Jordan Dangerfield,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,1,0,0.9,14.5
1078,18005,Shilique Calhoun,NE,LB,15,0,0,0,0,0,0,0,0,0,0,1,0,1,14.5
1078,20070,Keion Crossen,HOU,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14.5
1084,19987,Ogbonnia Okoronkwo,LAR,OLB,10,0,0,0,0,0,0,0,0,1.5,0,0,0,1.4,14.3
1085,16920,Jesse James,DET,TE,16,0,0,0,0,0,16,142,0,0,0,0,0,0.9,14.2
1085,17218,DeAndre Carter,HOU,WR,16,0,0,0,0,0,11,162,0,0,0,0,0,0.9,14.2
1085,20804,Wes Hills,DET,RB,1,0,0,0,21,2,2,1,0,0,0,0,0,14.2,14.2
1088,11107,Sherrick McManis,CHI,DB,9,0,0,0,0,0,0,0,0,0,0,1,0,1.6,14
1088,20111,Kevin Toliver II,CHI,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.2,14
1088,18057,Seth DeValve,JAX,TE,12,0,0,0,0,0,12,140,0,0,0,0,0,1.2,14
1088,18161,Clayton Fejedelem,CIN,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14
1088,20021,Peter Kalambayi,HOU,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14
1088,17651,De'Vante Bausby,DEN,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14
1088,19966,Andrew Brown,CIN,DT,13,0,0,0,0,0,0,0,0,0,0,0,0,1.1,14
1088,18623,Rolan Milligan,IND,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,1.3,14
1088,19599,Trey Edmunds,PIT,RB,11,0,0,0,92,0,6,48,0,0,1,0,0,1.3,14
1097,13016,Virgil Green,LAC,TE,15,0,0,0,0,0,9,78,1,0,0,0,0,0.9,13.8
1098,18978,Montravius Adams,GB,NT,14,0,0,0,0,0,0,0,0,0,0,0,1,1,13.5
1098,19433,Isaiah Irving,CHI,OLB,13,0,0,0,0,0,0,0,0,0,0,0,0,1,13.5
1098,17942,Keanu Neal,ATL,S,3,0,0,0,0,0,0,0,0,0,0,0,0,4.5,13.5
1098,15206,Daren Bates,TEN,ILB,13,0,0,0,0,0,0,0,0,0,0,1,1,1,13.5
1098,19511,Dee Virgin,DET,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,1,13.5
1098,20281,Mike Ford,DET,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1,13.5
1104,21072,Keelan Doss,LV,WR,6,0,0,0,0,0,11,133,0,0,0,0,0,2.2,13.3
1105,20764,Greg Gaines,LAR,DL,10,0,0,0,0,0,0,0,0,0.5,0,0,0,1.3,13.2
1105,17219,Daniel Brown,NYJ,TE,16,0,0,0,0,0,7,72,1,0,0,0,0,0.8,13.2
1107,20982,Kerrith Whyte Jr.,PIT,RB,6,0,0,0,122,0,1,9,0,0,0,0,0,2.2,13.1
1107,21009,John Cominsky,ATL,DE,10,0,0,0,0,0,0,0,0,0.5,0,0,0,1.3,13.1
1107,19117,Isaac Rochell,LAC,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,0.8,13.1
1107,16846,Tyler Kroft,BUF,TE,10,0,0,0,0,0,6,71,1,0,0,0,0,1.3,13.1
1111,16995,Mark Nzeocha,SF,OLB,16,0,0,0,0,0,0,0,0,0,1,0,0,0.8,13
1111,21239,Keisean Nixon,LV,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.9,13
1111,17081,Tyrell Adams,HOU,LB,5,0,0,0,0,0,0,0,0,0,0,1,0,2.6,13
1114,19110,Treyvon Hester,WAS,DT,15,0,0,0,0,0,0,0,0,1,0,0,1,0.9,12.8
1115,3807,Ben Roethlisberger,PIT,QB,2,351,0,1,7,0,0,0,0,0,0,0,0,6.4,12.74
1116,20812,Jesper Horsted,CHI,TE,6,0,0,0,0,0,8,87,1,0,0,0,0,2.1,12.7
1117,20194,Rico Gafford,LV,WR,4,0,0,0,0,0,2,66,1,0,0,0,0,3.2,12.6
1118,4701,Aqib Talib,LAR,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12.5
1118,19023,Mack Hollins,MIA,WR,16,0,0,0,0,0,10,125,0,0,0,0,0,0.8,12.5
1118,20085,Dennis Gardeck,ARI,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,0.9,12.5
1118,20180,Ola Adeniyi,PIT,OLB,16,0,0,0,0,0,0,0,0,0,0,2,0,0.8,12.5
1118,20513,A.J. Moore Jr.,HOU,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12.5
1118,21435,Anthony Rush,PHI,DT,9,0,0,0,0,0,0,0,0,0,0,0,0,1.4,12.5
1118,21414,Nate Brooks,MIA,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,4.2,12.5
1125,19980,Deon Cain,PIT,WR,13,0,0,0,0,0,9,124,0,0,0,0,0,1,12.4
1126,20877,Christian Miller,CAR,DE,7,0,0,0,0,0,0,0,0,2,0,0,0,1.8,12.3
1127,15208,Cody Davis,JAX,SS,16,0,0,0,0,0,1,7,0,0,0,0,0,0.8,12.2
1128,11056,Antonio Brown,NE,WR,1,0,0,0,5,0,4,56,1,0,0,0,0,12.1,12.1
1128,20819,Alec Ingold,LV,FB,16,0,0,0,17,0,6,44,1,0,0,0,0,0.8,12.1
1130,18092,Jatavis Brown,LAC,OLB,13,0,0,0,0,0,0,0,0,0,0,0,1,0.9,12
1130,17307,Justin March-Lillard,DAL,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12
1130,17512,Rakeem Nunez-Roches,TB,DE,16,0,0,0,0,0,0,0,0,0,0,0,1,0.8,12
1130,19058,Marquel Lee,LV,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,2.4,12
1134,18229,Ben Braunecker,CHI,TE,11,0,0,0,0,0,6,59,1,0,0,0,0,1.1,11.9
1135,18964,Alex Anzalone,NO,ILB,2,0,0,0,0,0,0,0,0,1,0,0,0,5.8,11.6
1136,20861,David Long Jr.,LAR,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.4,11.5
1136,18089,Rashard Higgins,CLE,WR,10,0,0,0,0,0,4,55,1,0,0,0,0,1.2,11.5
1136,20395,Danny Johnson,WAS,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.8,11.5
1136,20338,Tae Davis,CLE,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.9,11.5
1136,17147,Dean Marlowe,BUF,SS,8,0,0,0,0,0,0,0,0,0,0,0,0,1.4,11.5
1136,14144,Morris Claiborne,KC,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.4,11.5
1142,20957,Tommy Sweeney,BUF,TE,6,0,0,0,0,0,8,114,0,0,0,0,0,1.9,11.4
1143,13400,Sam Acho,TB,OLB,8,0,0,0,0,0,0,0,0,1,0,1,0,1.4,11.3
1144,21278,Stephen Carlson,CLE,TE,9,0,0,0,0,0,5,51,1,0,0,0,0,1.2,11.1
1145,19856,Josh Jackson,GB,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11
1145,18045,Deon Bush,CHI,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11
1145,10977,Kyle Love,CAR,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11
1145,17111,Deshazor Everett,WAS,FS,7,0,0,0,0,0,0,0,0,0,0,0,0,1.6,11
1145,6198,Darren Sproles,PHI,RB,6,0,0,0,66,0,6,24,0,0,0,0,0,1.8,11
1145,20738,Zach Allen,ARI,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,2.8,11
1145,18338,Steve Longa,DET,OLB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11
1152,15960,Beau Allen,TB,DT,13,0,0,0,0,0,0,0,0,0.5,0,0,0,0.8,10.85
1153,19209,Patrick Ricard,BAL,FB,16,0,0,0,0,0,8,47,1,1,0,1,0,0.7,10.7
1153,18949,Daeshon Hall,PHI,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,1.3,10.7
1155,19779,Brandon Zylstra,CAR,WR,8,0,0,0,0,0,8,106,0,0,0,0,0,1.3,10.6
1156,17136,Xavier Williams,KC,DT,5,0,0,0,0,0,0,0,0,0,0,1,0,2.1,10.5
1156,19018,Ben Gedeon,MIN,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.3,10.5
1156,16133,Christian Kirksey,CLE,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,5.2,10.5
1156,14037,Julian Stanford,BUF,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,0.7,10.5
1156,12951,Brooks Reed,ARI,OLB,9,0,0,0,0,0,0,0,0,1,0,0,0,1.2,10.5
1156,20958,Josiah Tauaefa,NYG,ILB,12,0,0,0,0,0,0,0,0,0,0,1,0,0.9,10.5
1156,19300,Breon Borders,WAS,CB,9,0,0,0,0,0,0,0,0,0,0,0,1,1.2,10.5
1156,16886,Javorius Allen,NYG,RB,10,0,0,0,36,1,1,9,0,0,0,0,0,1,10.5
1156,5929,Domata Peko Sr.,BAL,NT,7,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10.5
1165,18093,Andy Janovich,DEN,FB,7,0,0,0,1,1,5,42,0,0,0,0,0,1.5,10.3
1166,18115,Derek Watt,LAC,FB,16,0,0,0,10,1,3,32,0,0,0,0,0,0.6,10.2
1167,18876,David Njoku,CLE,TE,4,0,0,0,0,0,5,41,1,0,0,0,0,2.5,10.1
1168,18114,Danny Vitale,GB,FB,15,0,0,0,3,0,7,97,0,0,0,0,0,0.7,10
1168,18934,Quincy Wilson,IND,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.1,10
1168,20023,Matthew Adams,IND,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10
1168,19074,Jordan Evans,CIN,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,10
1168,13949,Coty Sensabaugh,WAS,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.7,10
1168,19441,B.J. Bello,NYJ,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10
1168,15041,Kayvon Webster,WAS,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,5,10
1175,21131,Nick Scott,LAR,FS,16,0,0,0,6,0,1,23,0,0,0,0,0,0.6,9.9
1176,19973,Troy Fumagalli,DEN,TE,11,0,0,0,0,0,6,38,1,0,0,0,0,0.9,9.8
1176,16456,TJ Jones,NYG,WR,3,0,0,0,0,0,3,38,1,0,0,0,0,3.3,9.8
1178,16919,J.J. Nelson,LV,WR,2,0,0,0,0,0,4,36,1,0,0,0,0,4.8,9.6
1178,19811,Marcell Ateman,LV,WR,11,0,0,0,0,0,5,116,0,0,0,0,0,0.9,9.6
1180,19905,Dorian O'Daniel,KC,LB,14,0,0,0,0,0,0,0,0,0,0,0,1,0.7,9.5
1180,16613,Maurice Alexander,BUF,OLB,7,0,0,0,0,0,0,0,0,0,0,0,0,1.4,9.5
1180,20038,Braxton Berrios,NYJ,WR,16,0,0,0,0,0,6,115,0,0,0,0,0,0.6,9.5
1180,18178,Cre'Von LeBlanc,PHI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,2.4,9.5
1180,11548,Darian Stewart,TB,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.7,9.5
1180,20611,Jeremy Reaves,WAS,FS,9,0,0,0,0,0,0,0,0,0,0,0,0,1.1,9.5
1180,20646,Robert Spillane,PIT,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,1.2,9.5
1187,12386,Marshawn Lynch,SEA,RB,1,0,0,0,34,1,0,0,0,0,0,0,0,9.4,9.4
1188,20250,Robert Foster,BUF,WR,13,0,0,0,29,0,3,64,0,0,0,0,0,0.7,9.3
1188,18900,Mo Alie-Cox,IND,TE,16,0,0,0,0,0,8,93,0,0,0,0,0,0.6,9.3
1190,21593,D'Ernest Johnson,CLE,RB,16,0,0,0,21,0,6,71,0,0,0,0,0,0.6,9.2
1191,12777,Lee Smith,BUF,TE,16,0,0,0,0,0,4,31,1,0,0,0,0,0.6,9.1
1191,18498,J.P. Holtz,CHI,TE,15,0,0,0,0,0,7,91,0,0,0,0,0,0.6,9.1
1191,20224,Christian Blake,ATL,WR,9,0,0,0,0,0,11,91,0,0,0,0,0,1,9.1
1194,19902,Oren Burks,GB,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.8,9
1194,20066,Tony Brown,GB,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1194,20245,Chris Board,BAL,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9
1194,20001,Dane Cruikshank,TEN,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9
1194,15011,Chris Banjo,ARI,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.7,9
1194,20325,Greg Joseph,TEN,K,2,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9
1200,19917,Antonio Callaway,CLE,WR,4,0,0,0,0,0,8,89,0,0,0,0,0,2.2,8.9
1201,14146,Tyrone Crawford,DAL,DT,4,0,0,0,0,0,0,0,0,1,0,0,0,2.2,8.8
1202,20004,Luke Falk,NYJ,QB,3,416,0,3,0,0,0,0,0,0,0,0,0,2.9,8.64
1203,13442,Colin Jones,CAR,FS,16,0,0,0,5,0,0,0,0,0,0,0,0,0.5,8.5
1203,21053,Ben Burr-Kirven,SEA,OLB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.5,8.5
1203,20894,Anthony Nelson,TB,OLB,9,0,0,0,0,0,0,0,0,0,0,1,0,0.9,8.5
1203,19591,Jamal Carter,ATL,S,11,0,0,0,0,0,0,0,0,0,0,0,0,0.8,8.5
1203,21581,Kareem Orr,TEN,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,4.2,8.5
1208,15965,Trey Burton,CHI,TE,8,0,0,0,0,0,14,84,0,0,0,0,0,1,8.4
1209,12787,Nick Bellore,SEA,FB,14,0,0,0,0,0,2,23,1,0,0,0,1,0.6,8.3
1209,20450,Abdullah Anderson,CHI,DL,5,0,0,0,0,0,0,0,0,1,0,0,0,1.7,8.3
1211,21528,Damion Willis,CIN,WR,10,0,0,0,0,0,9,82,0,0,0,0,0,0.8,8.2
1212,21578,Tuzar Skipper,PIT,OLB,6,0,0,0,0,0,0,0,0,0.5,0,0,1,1.3,8.05
1213,15189,Kawann Short,CAR,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8
1213,20173,Sean Chandler,NYG,SS,13,0,0,0,0,0,0,0,0,0,0,0,1,0.6,8
1213,17337,C.J. Goodwin,DAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8
1213,20081,Trent Sherfield,ARI,WR,16,0,0,0,0,0,4,80,0,0,0,0,1,0.5,8
1213,20169,Taylor Stallworth,NO,NT,4,0,0,0,0,0,0,0,0,0,0,0,0,2,8
1213,20642,Dallin Leavitt,LV,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,0.6,8
1213,19099,Vincent Taylor,BUF,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,2.7,8
1213,20794,Montre Hartage,MIA,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,2,8
1221,19900,Harrison Phillips,BUF,DT,3,0,0,0,0,0,0,0,0,0.5,0,0,0,2.6,7.95
1222,15263,Luke Willson,SEA,TE,8,0,0,0,0,0,8,79,0,0,0,0,0,1,7.9
1223,19072,Alex Armah,CAR,FB,16,0,0,0,11,1,2,6,0,0,0,0,0,0.5,7.7
1224,20679,KhaDarel Hodge,CLE,WR,16,0,0,0,0,0,4,76,0,0,0,0,0,0.5,7.6
1225,19970,Genard Avery,PHI,LB,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0.8,7.55
1226,20293,Raven Greene,GB,S,2,0,0,0,0,0,0,0,0,0,0,0,0,3.8,7.5
1226,20848,Kingsley Keke,GB,DE,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5
1226,16983,Bryce Hager,LAR,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.5
1226,20834,Jaquan Johnson,BUF,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,0.6,7.5
1226,21346,Shakial Taylor,DEN,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7.5
1226,20803,Trysten Hill,DAL,DT,7,0,0,0,0,0,0,0,0,0,0,0,0,1.1,7.5
1226,13744,Nate Ebner,NE,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5
1226,14949,Barkevious Mingo,HOU,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5
1226,14167,Kyle Wilber,LV,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5
1226,15450,LaRoy Reynolds,CIN,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5
1226,21548,Ventell Bryant,DAL,WR,12,0,0,0,0,0,1,15,1,0,0,0,0,0.6,7.5
1226,15092,Damontre Moore,SF,DE,2,0,0,0,0,0,0,0,0,0,0,1,0,3.8,7.5
1238,18931,Adam Shaheen,CHI,TE,8,0,0,0,0,0,9,74,0,0,0,0,0,0.9,7.4
1238,18764,Troymaine Pope,LAC,RB,14,0,0,0,20,0,2,14,1,0,0,0,0,0.5,7.4
1240,19219,Cethan Carter,CIN,TE,15,0,0,0,0,0,2,13,1,0,0,0,0,0.5,7.3
1240,15261,Spencer Ware,KC,RB,3,0,0,0,51,0,5,22,0,0,0,0,0,2.4,7.3
1242,18121,Jordan Lucas,KC,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7
1242,19960,DeShon Elliott,BAL,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7
1242,20582,Chad Beebe,MIN,WR,3,0,0,0,0,0,2,70,0,0,0,0,0,2.3,7
1242,13520,Albert McClellan,NYJ,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7
1242,14730,Neiko Thorpe,SEA,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1242,19923,Shaquem Griffin,SEA,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7
1242,21048,Austin Bryant,DET,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7
1242,16154,Dan McCullers,PIT,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7
1242,17953,Artie Burns,PIT,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7
1242,16280,Corey Nelson,DEN,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1242,21210,Tae Hayes,MIA,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7
1242,20384,Joshua Kalu,TEN,FS,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1254,20925,Riley Ridley,CHI,WR,5,0,0,0,0,0,6,69,0,0,0,0,0,1.4,6.9
1255,16878,Blake Bell,KC,TE,15,0,0,0,0,0,8,67,0,0,0,0,0,0.4,6.7
1255,14828,Chris Hogan,CAR,WR,7,0,0,0,0,0,8,67,0,0,0,0,0,1,6.7
1257,17970,Devontae Booker,DEN,RB,16,0,0,0,9,0,6,57,0,0,0,0,0,0.4,6.6
1257,18152,Dwayne Washington,NO,RB,15,0,0,0,60,0,1,6,0,0,0,0,0,0.4,6.6
1257,18488,Tra Carson,DET,RB,3,0,0,0,48,0,4,18,0,0,0,0,0,2.2,6.6
1260,16932,D.J. Alexander,JAX,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6.5
1260,17005,Geoff Swaim,JAX,TE,6,0,0,0,0,0,13,65,0,0,0,0,0,1.1,6.5
1260,19943,Durham Smythe,MIA,TE,16,0,0,0,0,0,7,65,0,0,0,0,0,0.4,6.5
1260,20878,Jordan Miller,ATL,CB,10,0,0,0,0,0,0,0,0,0,0,0,1,0.6,6.5
1260,21207,Jordan Kunaszyk,CAR,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.7,6.5
1260,16558,Adarius Taylor,CLE,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.5
1260,20217,Tavierre Thomas,CLE,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.5
1260,20605,Corey Thompson,BUF,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.5
1260,21117,E.J. Speed,IND,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.5
1260,18521,Charles Washington,ARI,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.5
